parentTconst,seasonNumber
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0162788,1
tt0179007,1
tt0179007,1
tt0179007,1
tt0179008,1
tt0179008,1
tt0179008,1
tt0179008,1
tt0319946,0
tt0319946,0
tt0319946,0
tt0319946,0
tt0319946,1
tt0319946,0
tt0147745,1
tt0175383,1
tt0175383,1
tt0175383,1
tt0175383,1
tt0175383,1
tt0175383,1
tt0175383,1
tt0175383,1
tt0175383,1
tt0175383,1
tt0175383,1
tt0175383,1
tt0175383,0
tt0175383,0
tt0343241,0
tt0343241,0
tt0354270,0
tt0334830,0
tt0446520,1
tt0355065,0
tt0115107,1
tt0389575,0
tt0389575,0
tt0389575,0
tt0389575,0
tt0364790,0
tt0354271,1
tt0354271,2
tt0354271,2
tt0354271,2
tt0354271,1
tt0354271,1
tt0488676,0
tt0488676,0
tt0233031,1
tt0233031,0
tt0319951,1
tt0052445,2
tt0052445,3
tt0052445,1
tt0052445,1
tt0052445,1
tt0052445,2
tt0052445,3
tt0052445,2
tt0052445,2
tt0052445,3
tt0052445,1
tt0052445,1
tt0052445,2
tt0052445,1
tt0052445,1
tt0052445,3
tt0052445,2
tt0052445,1
tt0052445,2
tt0052445,3
tt0052445,3
tt0052445,3
tt0052445,2
tt0052445,1
tt0052445,2
tt0052445,2
tt0052445,3
tt0052445,2
tt0052445,3
tt0052445,1
tt0052445,1
tt0052445,1
tt0052445,1
tt0052445,1
tt0052445,3
tt0052445,3
tt0052445,3
tt0052445,2
tt0052445,2
tt0052445,3
tt0052445,2
tt0052445,1
tt0052445,3
tt0052445,2
tt0052445,3
tt0052445,3
tt0052445,3
tt0052445,1
tt0052445,1
tt0052445,1
tt0052445,1
tt0052445,2
tt0052445,3
tt0052445,2
tt0052445,3
tt0052445,3
tt0052445,2
tt0052445,1
tt0052445,2
tt0052445,1
tt0052445,1
tt0052445,3
tt0052445,2
tt0052445,1
tt0052445,2
tt0052445,2
tt0052445,1
tt0052445,3
tt0052445,3
tt0052445,2
tt0052445,1
tt0052445,2
tt0052445,1
tt0052445,1
tt0052445,3
tt0052445,1
tt0052445,1
tt0052445,2
tt0052445,2
tt0052445,3
tt0052445,1
tt0052445,3
tt0052445,3
tt0052445,3
tt0052445,2
tt0052445,3
tt0052445,3
tt0052445,3
tt0052445,2
tt0052445,3
tt0052445,3
tt0052445,3
tt0052445,2
tt0052445,1
tt0052445,1
tt0052445,2
tt0052445,1
tt0052445,1
tt0052445,2
tt0052445,2
tt0052445,1
tt0052445,1
tt0052445,2
tt0052445,2
tt0052445,2
tt0052445,2
tt0139762,2
tt0139762,2
tt0139762,2
tt0139762,2
tt0139762,2
tt0139762,2
tt0375261,0
tt0375261,0
tt0375261,0
tt0375261,0
tt0375261,0
tt0147746,1
tt0147746,2
tt0147746,2
tt0147746,2
tt0147746,1
tt0147746,2
tt0147746,3
tt0147746,3
tt0147746,1
tt0147746,2
tt0147746,3
tt0147746,1
tt0147746,1
tt0147746,2
tt0147746,2
tt0147746,2
tt0147746,1
tt0147746,1
tt0147746,2
tt0147746,2
tt0147746,3
tt0147746,2
tt0147746,3
tt0147746,2
tt0147746,2
tt0147746,1
tt0147746,2
tt0147746,2
tt0147746,3
tt0147746,2
tt0147746,2
tt0147746,2
tt0147746,1
tt0147746,1
tt0147746,2
tt0147746,1
tt0147746,2
tt0147746,3
tt0147746,1
tt0147746,2
tt0147746,2
tt0147746,3
tt0147746,3
tt0147746,3
tt0147746,3
tt0147746,2
tt0147746,2
tt0147746,1
tt0147746,3
tt0147746,3
tt0147746,2
tt0147746,2
tt0059968,1
tt0059968,3
tt0059968,2
tt0059968,1
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,1
tt0059968,1
tt0059968,1
tt0059968,1
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,1
tt0059968,2
tt0059968,3
tt0059968,2
tt0059968,2
tt0059968,1
tt0059968,2
tt0059968,2
tt0059968,3
tt0059968,1
tt0059968,1
tt0059968,2
tt0059968,1
tt0059968,2
tt0059968,1
tt0059968,1
tt0059968,2
tt0059968,1
tt0059968,2
tt0059968,3
tt0059968,3
tt0059968,2
tt0059968,1
tt0059968,2
tt0059968,2
tt0059968,3
tt0059968,3
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,3
tt0059968,3
tt0059968,1
tt0059968,2
tt0059968,2
tt0059968,3
tt0059968,2
tt0059968,2
tt0059968,1
tt0059968,3
tt0059968,2
tt0059968,2
tt0059968,1
tt0059968,3
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,3
tt0059968,1
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,1
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,3
tt0059968,3
tt0059968,3
tt0059968,3
tt0059968,3
tt0059968,2
tt0059968,2
tt0059968,3
tt0059968,1
tt0059968,1
tt0059968,1
tt0059968,2
tt0059968,3
tt0059968,2
tt0059968,2
tt0059968,2
tt0059968,3
tt0059968,2
tt0059968,2
tt0059968,3
tt0059968,3
tt0059968,2
tt0059968,1
tt0059968,2
tt0059968,1
tt0059968,1
tt0059968,1
tt0059968,2
tt0059968,1
tt0059968,1
tt0059968,2
tt0059968,2
tt0059968,3
tt0059968,1
tt0059968,3
tt0059968,3
tt0059968,2
tt0059968,2
tt0059968,1
tt0059968,2
tt0059968,2
tt0059968,1
tt0059968,1
tt0059968,1
tt0103359,4
tt0103359,1
tt0103359,1
tt0103359,2
tt0103359,3
tt0103359,3
tt0103359,3
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,4
tt0103359,1
tt0103359,1
tt0103359,3
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,2
tt0103359,1
tt0103359,3
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,2
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,3
tt0103359,1
tt0103359,3
tt0103359,1
tt0103359,2
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,2
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,3
tt0103359,1
tt0103359,1
tt0103359,3
tt0103359,1
tt0103359,2
tt0103359,2
tt0103359,4
tt0103359,2
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,4
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,4
tt0103359,1
tt0103359,2
tt0103359,3
tt0103359,2
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0103359,1
tt0398417,3
tt0398417,3
tt0398417,3
tt0398417,1
tt0398417,3
tt0398417,1
tt0398417,1
tt0398417,2
tt0398417,3
tt0398417,3
tt0398417,2
tt0398417,2
tt0398417,2
tt0398417,2
tt0398417,2
tt0398417,1
tt0398417,3
tt0398417,2
tt0398417,2
tt0398417,2
tt0398417,2
tt0398417,1
tt0398417,1
tt0398417,1
tt0398417,1
tt0398417,2
tt0398417,1
tt0398417,2
tt0398417,2
tt0398417,3
tt0398417,1
tt0398417,1
tt0398417,1
tt0398417,1
tt0062544,1
tt0118266,2
tt0118266,2
tt0118266,2
tt0118266,1
tt0118266,2
tt0118266,2
tt0118266,1
tt0118266,2
tt0118266,1
tt0118266,1
tt0118266,1
tt0118266,2
tt0118266,2
tt0118266,1
tt0118266,2
tt0118266,1
tt0118266,1
tt0118266,2
tt0118266,1
tt0118266,1
tt0118266,1
tt0118266,2
tt0118266,1
tt0118266,1
tt0238763,1
tt0238763,1
tt0238763,0
tt0238763,1
tt0238763,1
tt0238763,1
tt0238763,1
tt0233032,1
tt0428092,1
tt0044237,1
tt0475185,1
tt0475185,1
tt0475185,1
tt0475185,1
tt0475185,1
tt0421092,2
tt0421092,3
tt0421092,2
tt0421092,2
tt0421092,4
tt0421092,2
tt0421092,2
tt0458249,1
tt0458249,1
tt0458249,1
tt0458249,1
tt0458249,1
tt0458249,1
tt0458249,1
tt0458249,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0076984,1
tt0407362,1
tt0407362,1
tt0407362,1
tt0407362,2
tt0407362,1
tt0407362,2
tt0407362,2
tt0407362,2
tt0407362,1
tt0407362,2
tt0407362,2
tt0407362,2
tt0407362,2
tt0407362,1
tt0407362,1
tt0407362,2
tt0407362,2
tt0407362,1
tt0407362,2
tt0407362,2
tt0407362,2
tt0407362,2
tt0407362,2
tt0407362,2
tt0407362,2
tt0407362,1
tt0407362,2
tt0407362,2
tt0407362,1
tt0407362,1
tt0407362,2
tt0407362,1
tt0407362,1
tt0084982,1
tt0084982,1
tt0084982,1
tt0084982,1
tt0210405,2
tt0210405,2
tt0210405,2
tt0210405,2
tt0210405,3
tt0210405,3
tt0210405,1
tt0210405,3
tt0210405,3
tt0210405,3
tt0210405,1
tt0210405,2
tt0210405,3
tt0210405,3
tt0210405,2
tt0210405,3
tt0210405,3
tt0210405,2
tt0210405,3
tt0210405,2
tt0210405,2
tt0210405,1
tt0210405,1
tt0105949,4
tt0105949,6
tt0105949,4
tt0105949,4
tt0105949,5
tt0105949,6
tt0105949,6
tt0105949,6
tt0105949,4
tt0111892,1
tt0111892,1
tt0111892,2
tt0111892,2
tt0111892,1
tt0111892,1
tt0111892,1
tt0111892,1
tt0111892,2
tt0111892,1
tt0111892,2
tt0111892,1
tt0111892,1
tt0111892,2
tt0111892,1
tt0111892,2
tt0111892,1
tt0111892,1
tt0111892,2
tt0111892,2
tt0111892,2
tt0111892,2
tt0111892,1
tt0111892,2
tt0111892,1
tt0111892,1
tt0111892,1
tt0111892,1
tt0111892,2
tt0111892,2
tt0111892,1
tt0111892,2
tt0111892,2
tt0111892,2
tt0111892,1
tt0111892,2
tt0111892,2
tt0111892,2
tt0111892,2
tt0111892,2
tt0111892,1
tt0111892,1
tt0111892,1
tt0111892,2
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0096542,11
tt0332859,0
tt0466345,1
tt0466345,1
tt0466345,1
tt0466345,1
tt0466345,1
tt0466345,1
tt0466345,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0055661,1
tt0066630,17
tt0066630,17
tt0066630,18
tt0066630,16
tt0066630,16
tt0066630,14
tt0066630,14
tt0066630,15
tt0066630,4
tt0066630,8
tt0066630,12
tt0066630,15
tt0066630,16
tt0066630,17
tt0066630,19
tt0066630,16
tt0066630,15
tt0066630,19
tt0066630,17
tt0066630,14
tt0066630,3
tt0066630,18
tt0066630,17
tt0066630,17
tt0066630,17
tt0066630,15
tt0066630,16
tt0066630,16
tt0066630,19
tt0066630,17
tt0066630,18
tt0066630,18
tt0066630,18
tt0066630,8
tt0066630,16
tt0066630,15
tt0066630,17
tt0066630,16
tt0066630,19
tt0066630,14
tt0066630,18
tt0066630,18
tt0066630,16
tt0066630,18
tt0066630,18
tt0066630,16
tt0066630,16
tt0066630,17
tt0066630,17
tt0066630,17
tt0066630,17
tt0066630,18
tt0066630,15
tt0066630,13
tt0072474,1
tt0072474,1
tt0072474,1
tt0173664,4
tt0457224,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0066631,1
tt0115108,3
tt0115108,3
tt0115108,3
tt0115108,3
tt0115108,2
tt0115108,2
tt0115108,2
tt0115108,2
tt0187621,2
tt0187621,2
tt0187621,2
tt0187621,1
tt0187621,1
tt0187621,2
tt0187621,2
tt0187621,1
tt0187621,2
tt0187621,1
tt0187621,1
tt0268175,1
tt0268175,1
tt0268175,1
tt0268175,1
tt0268175,1
tt0268175,1
tt0215392,1
tt0215392,3
tt0215392,1
tt0215392,2
tt0215392,1
tt0215392,2
tt0215392,2
tt0215392,3
tt0215392,1
tt0215392,2
tt0215392,3
tt0215392,3
tt0215392,3
tt0215392,3
tt0215392,2
tt0215392,2
tt0215392,1
tt0215392,2
tt0215392,2
tt0215392,2
tt0215392,2
tt0215392,2
tt0215392,2
tt0215392,2
tt0215392,1
tt0215392,2
tt0215392,2
tt0215392,2
tt0215392,1
tt0215392,1
tt0215392,1
tt0215392,3
tt0215392,2
tt0215392,3
tt0215392,3
tt0215392,3
tt0215392,2
tt0215392,1
tt0215392,3
tt0215392,1
tt0215392,1
tt0215392,3
tt0215392,3
tt0215392,3
tt0215392,1
tt0215392,1
tt0215392,3
tt0215392,1
tt0215392,1
tt0215392,1
tt0215392,3
tt0215392,1
tt0215392,3
tt0215392,1
tt0215392,3
tt0215392,1
tt0215392,3
tt0215392,3
tt0215392,3
tt0215392,1
tt0215392,3
tt0215392,2
tt0215392,2
tt0215392,2
tt0169416,1
tt0169416,1
tt0169416,1
tt0169416,1
tt0169416,1
tt0364834,0
tt0360246,0
tt0360246,0
tt0198059,1
tt0198059,1
tt0198059,0
tt0299261,1
tt0299261,1
tt0299261,1
tt0299261,1
tt0299261,2
tt0299261,2
tt0299261,2
tt0299261,2
tt0299261,2
tt0299261,2
tt0299261,2
tt0299261,2
tt0299261,2
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0406398,1
tt0367284,1
tt0367284,1
tt0367284,1
tt0367284,1
tt0367284,1
tt0367284,1
tt0367284,1
tt0367284,1
tt0264961,2
tt0231013,1
tt0231013,1
tt0231013,1
tt0231013,1
tt0231013,1
tt0231013,1
tt0231013,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0239161,1
tt0460624,1
tt0460624,1
tt0460624,1
tt0460624,1
tt0460624,1
tt0460624,1
tt0460624,1
tt0460624,1
tt0421294,1
tt0421294,1
tt0421294,1
tt0421294,1
tt0092319,1
tt0092319,2
tt0092319,2
tt0092319,2
tt0092319,1
tt0092319,2
tt0092319,3
tt0092319,1
tt0092319,2
tt0092319,2
tt0092319,3
tt0092319,2
tt0092319,2
tt0092319,2
tt0092319,1
tt0092319,1
tt0092319,2
tt0092319,1
tt0092319,1
tt0092319,1
tt0092319,2
tt0092319,3
tt0092319,3
tt0092319,2
tt0092319,3
tt0092319,1
tt0092319,3
tt0092319,1
tt0092319,1
tt0092319,1
tt0092319,2
tt0092319,1
tt0092319,1
tt0092319,2
tt0092319,1
tt0092319,3
tt0092319,1
tt0092319,2
tt0092319,1
tt0092319,1
tt0092319,1
tt0092319,1
tt0092319,3
tt0092319,2
tt0092319,2
tt0092319,3
tt0092319,2
tt0092319,2
tt0092319,3
tt0092319,1
tt0092319,2
tt0092319,3
tt0092319,2
tt0092319,2
tt0243055,0
tt0105950,2
tt0105950,7
tt0105950,5
tt0105950,3
tt0105950,7
tt0105950,4
tt0105950,5
tt0105950,5
tt0105950,5
tt0174378,3
tt0174378,6
tt0174378,6
tt0174378,1
tt0174378,6
tt0174378,2
tt0174378,5
tt0174378,5
tt0174378,4
tt0174378,5
tt0174378,5
tt0174378,4
tt0174378,1
tt0174378,3
tt0174378,2
tt0174378,5
tt0174378,4
tt0174378,5
tt0174378,6
tt0174378,1
tt0174378,5
tt0174378,5
tt0174378,1
tt0174378,2
tt0174378,2
tt0174378,2
tt0174378,6
tt0174378,6
tt0174378,5
tt0174378,4
tt0174378,5
tt0174378,4
tt0174378,3
tt0174378,1
tt0174378,3
tt0174378,2
tt0174378,4
tt0174378,4
tt0174378,2
tt0174378,2
tt0174378,3
tt0174378,2
tt0174378,4
tt0174378,4
tt0174378,5
tt0174378,1
tt0174378,4
tt0174378,1
tt0174378,2
tt0174378,1
tt0174378,1
tt0174378,1
tt0174378,6
tt0174378,4
tt0174378,5
tt0174378,5
tt0174378,4
tt0174378,2
tt0174378,1
tt0174378,5
tt0174378,3
tt0174378,2
tt0174378,5
tt0174378,2
tt0174378,3
tt0174378,1
tt0174378,2
tt0174378,2
tt0174378,5
tt0174378,4
tt0174378,1
tt0174378,1
tt0174378,4
tt0174378,4
tt0174378,1
tt0174378,2
tt0174378,3
tt0174378,4
tt0174378,4
tt0174378,1
tt0174378,2
tt0174378,1
tt0174378,1
tt0174378,1
tt0174378,2
tt0174378,2
tt0174378,6
tt0174378,3
tt0174378,3
tt0174378,5
tt0174378,6
tt0174378,2
tt0174378,6
tt0174378,3
tt0174378,3
tt0174378,1
tt0174378,4
tt0174378,1
tt0174378,5
tt0174378,5
tt0174378,2
tt0174378,4
tt0174378,4
tt0174378,3
tt0174378,4
tt0174378,5
tt0174378,2
tt0174378,5
tt0174378,3
tt0174378,5
tt0174378,3
tt0174378,2
tt0174378,2
tt0174378,3
tt0174378,3
tt0174378,3
tt0174378,3
tt0174378,3
tt0174378,4
tt0174378,3
tt0174378,1
tt0174378,6
tt0174378,4
tt0174378,3
tt0174378,6
tt0174378,3
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0298620,0
tt0302075,5
tt0302075,0
tt0302075,0
tt0302075,1
tt0144704,1
tt0144704,1
tt0144704,1
tt0144704,1
tt0460626,1
tt0460626,1
tt0460626,1
tt0460626,1
tt0460626,1
tt0460626,1
tt0397128,0
tt0419311,1
tt0419311,1
tt0419311,1
tt0419311,1
tt0419311,1
tt0419311,1
tt0305000,1
tt0305000,1
tt0305000,1
tt0305000,1
tt0305000,1
tt0305000,1
tt0305000,1
tt0305000,1
tt0305000,1
tt0305000,1
tt0305000,1
tt0305000,1
tt0294012,2
tt0294012,2
tt0294012,2
tt0294012,3
tt0294012,3
tt0294012,3
tt0126144,1
tt0126144,1
tt0126144,1
tt0126144,1
tt0126144,1
tt0126144,1
tt0126144,1
tt0126144,1
tt0126144,1
tt0126144,1
tt0096543,1
tt0400980,6
tt0400980,6
tt0400980,7
tt0400980,3
tt0400980,4
tt0400980,5
tt0400980,7
tt0400980,4
tt0400980,5
tt0118267,0
tt0247857,2
tt0224834,1
tt0224834,1
tt0224834,1
tt0224834,1
tt0224834,1
tt0224834,1
tt0224834,1
tt0224834,1
tt0224834,1
tt0224834,1
tt0224834,1
tt0061236,1
tt0199356,1
tt0199356,2
tt0199356,2
tt0199356,1
tt0199356,1
tt0199356,1
tt0199356,1
tt0199356,2
tt0199356,2
tt0199356,2
tt0199356,2
tt0199356,2
tt0199356,2
tt0199356,2
tt0199356,1
tt0199356,2
tt0199356,1
tt0199356,2
tt0199356,1
tt0199356,1
tt0199356,1
tt0199356,1
tt0199356,1
tt0199356,1
tt0199356,1
tt0199356,2
tt0199356,1
tt0199356,1
tt0199356,2
tt0199356,1
tt0199356,2
tt0199356,2
tt0199356,1
tt0199356,1
tt0199356,2
tt0199356,1
tt0199356,2
tt0158491,0
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0051253,1
tt0264224,0
tt0159156,2
tt0159156,2
tt0159156,3
tt0159156,5
tt0159156,3
tt0159156,1
tt0159156,4
tt0159156,8
tt0159156,3
tt0159156,3
tt0159156,1
tt0159156,5
tt0159156,1
tt0159156,4
tt0159156,4
tt0159156,6
tt0159156,0
tt0159156,1
tt0159156,2
tt0159156,4
tt0159156,1
tt0159156,5
tt0159156,8
tt0159156,1
tt0159156,1
tt0159156,5
tt0159156,5
tt0159156,4
tt0159156,1
tt0159156,1
tt0159156,1
tt0159156,2
tt0159156,2
tt0159156,1
tt0159156,2
tt0159156,1
tt0159156,4
tt0159156,2
tt0159156,8
tt0159156,3
tt0159156,4
tt0159156,1
tt0159156,4
tt0159156,3
tt0159156,3
tt0159156,3
tt0159156,5
tt0159156,5
tt0159156,4
tt0159156,2
tt0159156,4
tt0159156,2
tt0159156,1
tt0159156,1
tt0159156,5
tt0159156,0
tt0159156,1
tt0159156,3
tt0159156,3
tt0159156,1
tt0159156,2
tt0221732,3
tt0221732,3
tt0221732,1
tt0221732,3
tt0221732,3
tt0221732,3
tt0221732,3
tt0221732,1
tt0221732,3
tt0221732,2
tt0310419,1
tt0324696,1
tt0429311,1
tt0429311,1
tt0429311,1
tt0429311,1
tt0294014,2
tt0294014,1
tt0294014,1
tt0294014,1
tt0294014,1
tt0294014,1
tt0294014,2
tt0294014,2
tt0294014,2
tt0294014,2
tt0294014,2
tt0294014,1
tt0294014,1
tt0294014,1
tt0294014,2
tt0294014,1
tt0294014,1
tt0294014,2
tt0294014,1
tt0294014,2
tt0294014,2
tt0294014,2
tt0294014,1
tt0294014,2
tt0294014,2
tt0294014,1
tt0294014,1
tt0254889,0
tt0254889,0
tt0254889,0
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0041005,2
tt0327269,1
tt0327269,1
tt0327269,1
tt0327269,1
tt0327269,1
tt0327269,1
tt0052447,5
tt0052447,5
tt0052447,5
tt0052447,5
tt0052447,5
tt0052447,5
tt0052447,5
tt0052447,5
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,6
tt0052447,7
tt0052447,7
tt0052447,7
tt0052447,8
tt0052447,4
tt0052447,7
tt0052447,4
tt0052447,6
tt0052447,8
tt0052447,3
tt0052447,3
tt0052447,10
tt0052447,8
tt0052447,10
tt0052447,9
tt0052447,4
tt0052447,9
tt0052447,7
tt0052447,9
tt0052447,4
tt0052447,9
tt0052447,8
tt0052447,7
tt0052447,3
tt0052447,10
tt0052447,7
tt0052447,7
tt0052447,10
tt0052447,8
tt0052447,3
tt0052447,3
tt0052447,8
tt0052447,4
tt0052447,8
tt0052447,8
tt0052447,10
tt0052447,3
tt0052447,4
tt0052447,10
tt0052447,4
tt0052447,8
tt0052447,8
tt0052447,6
tt0052447,8
tt0052447,4
tt0052447,7
tt0052447,7
tt0052447,7
tt0052447,8
tt0052447,10
tt0052447,7
tt0052447,7
tt0052447,2
tt0052447,6
tt0052447,2
tt0052447,8
tt0052447,4
tt0052447,3
tt0052447,8
tt0052447,8
tt0052447,4
tt0052447,7
tt0052447,10
tt0052447,6
tt0052447,4
tt0052447,9
tt0052447,8
tt0052447,7
tt0052447,4
tt0310425,1
tt0310425,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0249279,1
tt0197141,2
tt0197141,2
tt0197141,2
tt0197141,1
tt0197141,1
